ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
270306665,2023-06-23,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,2,45-64,M,WHITE HISPANIC,1008067,236070,40.814603,-73.913955,POINT (-73.913955 40.814603)
266167835,2023-04-04,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,79,0,25-44,M,BLACK,996615,190996,40.69090799502359,-73.95541229970084,POINT (-73.95541229970084 40.69090799502359)
267307638,2023-04-26,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,1,0,18-24,M,BLACK HISPANIC,983385,204098,40.72687847,-74.00312083,POINT (-74.00312083 40.72687847)
264563867,2023-03-04,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1703000,F,K,70,0,25-44,M,BLACK,995466,177624,40.654207,-73.959574,POINT (-73.959574 40.654207)
267632137,2023-05-03,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,94,0,18-24,M,WHITE HISPANIC,998147,202390,40.72217955,-73.94986445,POINT (-73.94986445 40.72217955)
263255158,2023-02-08,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,42,2,25-44,F,BLACK,1011585,242653,40.83266,-73.901219,POINT (-73.901219 40.83266)
267339055,2023-04-27,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201605,F,Q,110,0,18-24,M,WHITE HISPANIC,1024535,209890,40.74268437,-73.85462093,POINT (-73.85462093 40.74268437)
262791657,2023-01-31,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,Q,104,0,25-44,M,BLACK HISPANIC,1010256,194364,40.70012279,-73.90621041,POINT (-73.90621041 40.70012279)
270464415,2023-06-27,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,1,0,25-44,M,BLACK,984004,202748,40.723175,-74.000886,POINT (-74.000886 40.723175)
262362212,2023-01-23,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,1,0,18-24,M,WHITE HISPANIC,982148,201784,40.720528,-74.007582,POINT (-74.007582 40.720528)
267701764,2023-05-04,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,Q,108,0,25-44,M,ASIAN / PACIFIC ISLANDER,1008519,209774,40.742426,-73.912417,POINT (-73.912417 40.742426)
270253699,2023-06-22,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,114,0,25-44,M,BLACK,1007817,213416,40.752425,-73.91494,POINT (-73.91494 40.752425)
266535248,2023-04-11,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,K,88,0,25-44,M,WHITE HISPANIC,992298,188376,40.683723,-73.970979,POINT (-73.970979 40.683723)
266154383,2023-04-04,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,41,0,18-24,U,BLACK HISPANIC,1012798,239834,40.824919,-73.89685,POINT (-73.89685 40.824919)
267296002,2023-04-26,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,113,0,45-64,M,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077)
270241802,2023-06-22,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,18-24,M,BLACK,1013878,239551,40.82413799,-73.89294867,POINT (-73.89294867 40.82413799)
261749138,2023-01-11,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,K,79,1,45-64,M,BLACK,998208,186460,40.67845534,-73.9496774,POINT (-73.9496774 40.67845534)
270249648,2023-06-22,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,101,1,25-44,U,BLACK,1052559,159711,40.60478281,-73.75399789,POINT (-73.75399789 40.60478281)
267170914,2023-04-24,271.0,"TAMPERING 3,2, CRIMINAL",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1451400,M,M,1,0,45-64,M,WHITE,981164,197383,40.708449,-74.01113,POINT (-74.01113 40.708449)
264075469,2023-02-23,502.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2201612,F,M,34,0,25-44,M,BLACK,1004000,253559,40.86261344,-73.9285984,POINT (-73.9285984 40.86261344)
261357582,2023-01-04,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0,25-44,M,BLACK,952391,168499,40.629112,-74.114774,POINT (-74.114774 40.629112)
264707253,2023-03-08,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,115,3,25-44,F,BLACK,1018623,214936,40.7565675846374,-73.8759315341335,POINT (-73.8759315341335 40.7565675846374)
265012785,2023-03-13,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,K,84,0,25-44,F,BLACK,988897,192631,40.695404,-73.983239,POINT (-73.983239 40.695404)
261689003,2023-01-10,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1700500,M,K,79,0,25-44,F,BLACK,996959,188727,40.68468,-73.954173,POINT (-73.954173 40.68468)
263403438,2023-02-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,88,0,45-64,F,BLACK,989271,192797,40.69586,-73.981891,POINT (-73.981891 40.69586)
268637912,2023-05-22,153.0,RAPE 3,104.0,RAPE,PL 1302502,F,Q,112,0,25-44,M,WHITE,1025401,202586,40.7226409964758,-73.8515418216779,POINT (-73.8515418216779 40.7226409964758)
267799821,2023-05-05,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,B,46,0,25-44,M,WHITE HISPANIC,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578)
262618435,2023-01-27,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 145004H,F,K,88,0,18-24,F,BLACK,991652,192532,40.69513,-73.973306,POINT (-73.973306 40.69513)
266600290,2023-04-12,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,18-24,M,UNKNOWN,1017684,199512,40.71423,-73.879394,POINT (-73.879394 40.71423)
267900093,2023-05-08,440.0,AGGRAVATED GRAND LARCENY OF ATM,109.0,GRAND LARCENY,PL 1553502,F,S,120,0,18-24,M,WHITE HISPANIC,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
268080806,2023-05-11,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,50,0,25-44,M,BLACK HISPANIC,1009302,268197,40.90277671,-73.9093755,POINT (-73.9093755 40.90277671)
266270271,2023-04-06,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,M,18,0,25-44,M,BLACK,988626,217304,40.763125,-73.984203,POINT (-73.984203 40.763125)
269703061,2023-06-12,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,75,0,18-24,F,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
268893946,2023-05-26,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,63,0,45-64,F,WHITE,1006485,162596,40.612938,-73.919914,POINT (-73.919914 40.612938)
263896253,2023-02-19,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,Q,103,0,25-44,M,BLACK,1040202,197658,40.70902535,-73.79818429,POINT (-73.79818429 40.70902535)
267752227,2023-05-04,724.0,"FORGERY-ILLEGAL POSSESSION,VEH",126.0,MISCELLANEOUS PENAL LAW,PL 1707001,F,Q,103,0,25-44,U,BLACK,1041376,196495,40.7058257,-73.79395962,POINT (-73.79395962 40.7058257)
269540304,2023-06-08,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,41,0,25-44,M,WHITE HISPANIC,1012228,237968,40.819801,-73.898914,POINT (-73.898914 40.819801)
267434917,2023-04-28,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,Q,107,0,25-44,M,WHITE,1038791,197431,40.7084111,-73.80327551,POINT (-73.80327551 40.7084111)
263319998,2023-02-09,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,121,0,18-24,F,ASIAN / PACIFIC ISLANDER,942827,166373,40.623238,-74.149217,POINT (-74.149217 40.623238)
267987593,2023-05-09,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,45-64,M,WHITE HISPANIC,1029817,225770,40.786247,-73.835448,POINT (-73.835448 40.786247)
264043495,2023-02-22,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,25-44,M,WHITE HISPANIC,994296,218679,40.766896,-73.96373,POINT (-73.96373 40.766896)
265644726,2023-03-24,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,40,0,<18,M,BLACK HISPANIC,1008701,236838,40.81671,-73.911661,POINT (-73.911661 40.81671)
268057370,2023-05-10,849.0,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,LOC00000V0,V,B,49,1,18-24,M,BLACK,1020925,248574,40.84887703,-73.86743729,POINT (-73.86743729 40.84887703)
261501857,2023-01-06,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,K,79,2,25-44,M,WHITE HISPANIC,1000630,193380,40.697447,-73.940928,POINT (-73.940928 40.697447)
268174189,2023-05-12,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,45-64,F,WHITE HISPANIC,1009853,247502,40.845975,-73.90746,POINT (-73.90746 40.845975)
270139221,2023-06-20,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,0,18-24,F,BLACK,987078,215157,40.75723226,-73.98979219,POINT (-73.98979219 40.75723226)
265176493,2023-03-15,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,25-44,M,WHITE,930389,134555,40.53583426,-74.19377012,POINT (-74.19377012 40.53583426)
265766876,2023-03-28,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,1,0,25-44,M,BLACK HISPANIC,981077,199627,40.714608,-74.011443,POINT (-74.011443 40.714608)
268837818,2023-05-25,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,83,0,45-64,M,WHITE HISPANIC,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
269271990,2023-06-03,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,M,32,0,25-44,M,BLACK,1001901,238191,40.82043723,-73.9362273,POINT (-73.9362273 40.82043723)
261851954,2023-01-13,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 12005A3,F,B,43,0,<18,M,BLACK,1018464,238313,40.820725,-73.876382,POINT (-73.876382 40.820725)
269809585,2023-06-14,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,72,0,18-24,M,BLACK HISPANIC,982950,174396,40.645353,-74.004683,POINT (-74.004683 40.645353)
266628397,2023-04-13,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,75,2,45-64,F,ASIAN / PACIFIC ISLANDER,1012412,182986,40.668888,-73.89848,POINT (-73.89848 40.668888)
262602842,2023-01-27,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,114,0,45-64,M,WHITE,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
265983044,2023-03-31,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE,987189,211642,40.747586,-73.989392,POINT (-73.989392 40.747586)
265499367,2023-03-22,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,34,0,25-44,M,WHITE HISPANIC,1002529,249019,40.850156,-73.933927,POINT (-73.933927 40.850156)
269261193,2023-06-03,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK,988210,218129,40.76539,-73.985702,POINT (-73.985702 40.76539)
261579418,2023-01-08,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
265692824,2023-03-26,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1700500,M,B,40,0,25-44,M,BLACK,1007607,238336,40.82082196,-73.91561114,POINT (-73.91561114 40.82082196)
266809135,2023-04-17,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,0,25-44,M,BLACK,1000581,231070,40.800896,-73.941011,POINT (-73.941011 40.800896)
261927482,2023-01-15,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,WHITE HISPANIC,987146,215280,40.75757,-73.989544,POINT (-73.989544 40.75757)
265432272,2023-03-21,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,41,0,25-44,M,BLACK,1014179,239452,40.823868,-73.891861,POINT (-73.891861 40.823868)
267553189,2023-05-01,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,UNKNOWN,987309,212944,40.75116,-73.988956,POINT (-73.988956 40.75116)
264481953,2023-03-03,505.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200903,F,Q,110,0,25-44,F,WHITE HISPANIC,1024082,211639,40.74749,-73.856244,POINT (-73.856244 40.74749)
264530573,2023-03-03,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,M,23,0,25-44,M,BLACK,999038,228286,40.793258,-73.946591,POINT (-73.946591 40.793258)
264389851,2023-03-01,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,28,0,45-64,M,BLACK,1000370,233327,40.80708983,-73.94177045,POINT (-73.94177045 40.80708983)
264546713,2023-03-04,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030568,213922,40.75372164,-73.83282153,POINT (-73.83282153 40.75372164)
269311597,2023-06-05,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,14,1,25-44,M,WHITE HISPANIC,987866,214721,40.75603526,-73.98694809,POINT (-73.98694809 40.75603526)
264863498,2023-03-10,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,25,0,45-64,M,WHITE HISPANIC,1000327,230612,40.799639,-73.94193,POINT (-73.94193 40.799639)
266228500,2023-04-05,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,13,0,25-44,M,WHITE HISPANIC,987048,206851,40.73443438,-73.98990393,POINT (-73.98990393 40.73443438)
267991879,2023-05-09,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,25-44,F,WHITE,1046166,197652,40.708972,-73.776671,POINT (-73.776671 40.708972)
267991868,2023-05-09,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,1,1,25-44,M,BLACK,981604,198068,40.71032722,-74.00954415,POINT (-74.00954415 40.71032722)
262007203,2023-01-16,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,30,1,25-44,F,BLACK HISPANIC,996945,238532,40.82138169,-73.95413257,POINT (-73.95413257 40.82138169)
264251879,2023-02-26,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,B,45,0,25-44,F,WHITE HISPANIC,1033634,241793,40.830205,-73.821548,POINT (-73.821548 40.830205)
269182927,2023-06-02,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,48,0,25-44,M,BLACK,1011780,246837,40.844144,-73.900499,POINT (-73.900499 40.844144)
267217122,2023-04-25,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,10,0,18-24,U,BLACK,984685,209908,40.742827,-73.998428,POINT (-73.998428 40.742827)
267102179,2023-04-22,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,28,0,45-64,M,BLACK,997144,230833,40.800251,-73.953426,POINT (-73.953426 40.800251)
265662465,2023-03-26,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,113,0,25-44,M,BLACK,1039629,186091,40.677283,-73.800343,POINT (-73.800343 40.677283)
262262586,2023-01-21,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,34,0,25-44,M,BLACK HISPANIC,1003372,248278,40.84812006,-73.93088385,POINT (-73.93088385 40.84812006)
263664578,2023-02-15,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,109,0,<18,M,WHITE HISPANIC,1032084,216954,40.762037,-73.827328,POINT (-73.827328 40.762037)
269539747,2023-06-08,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,43,0,45-64,M,BLACK,1024471,243119,40.83388923,-73.85465292,POINT (-73.85465292 40.83388923)
262748191,2023-01-31,661.0,"LEWDNESS,PUBLIC",361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2450000,M,M,14,15,45-64,M,BLACK,986526,212304,40.749404,-73.991784,POINT (-73.991784 40.749404)
268678208,2023-05-23,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,44,0,25-44,M,BLACK,1008647,246612,40.843537,-73.911821,POINT (-73.911821 40.843537)
268245550,2023-05-14,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,63,0,45-64,M,BLACK,1004699,171392,40.637085,-73.926319,POINT (-73.926319 40.637085)
269594173,2023-06-09,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,25-44,M,WHITE,1038009,194117,40.699321,-73.806122,POINT (-73.806122 40.699321)
266733531,2023-04-15,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,48,0,18-24,U,UNKNOWN,1019075,245532,40.840538,-73.874137,POINT (-73.874137 40.840538)
269419327,2023-06-06,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,0,25-44,F,BLACK,1011973,171866,40.63836564,-73.90011065,POINT (-73.90011065 40.63836564)
267453141,2023-04-29,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,BLACK,1014114,247615,40.846271,-73.892057,POINT (-73.892057 40.846271)
266659696,2023-04-13,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,M,34,0,25-44,M,BLACK HISPANIC,1003064,249581,40.85169707,-73.93199345,POINT (-73.93199345 40.85169707)
266657440,2023-04-13,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,78,0,45-64,M,BLACK,991224,188218,40.683291,-73.974852,POINT (-73.974852 40.683291)
268457272,2023-05-18,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,M,25,0,65+,M,WHITE HISPANIC,1000327,230612,40.799639,-73.94193,POINT (-73.94193 40.799639)
268681472,2023-05-23,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,111,0,45-64,M,WHITE,1048681,216304,40.760148,-73.767422,POINT (-73.767422 40.760148)
264180035,2023-02-24,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,Q,111,0,18-24,M,ASIAN / PACIFIC ISLANDER,1042247,216299,40.760179,-73.790647,POINT (-73.790647 40.760179)
265139626,2023-03-15,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,40,0,25-44,M,BLACK,1005040,234533,40.810391,-73.924895,POINT (-73.924895 40.810391)
269969999,2023-06-17,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,F,ASIAN / PACIFIC ISLANDER,1051571,217082,40.76226003,-73.75698278,POINT (-73.75698278 40.76226003)
269257432,2023-06-03,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,79,0,45-64,F,BLACK,995881,189246,40.686107,-73.958061,POINT (-73.958061 40.686107)
262822925,2023-02-01,514.0,"CONTROLLED SUBSTANCE,SALE 2",117.0,DANGEROUS DRUGS,PL 2204101,F,S,120,0,25-44,M,WHITE HISPANIC,962950,172726,40.640746,-74.076747,POINT (-74.076747 40.640746)
264896267,2023-03-10,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,68,0,25-44,F,WHITE,981796,169127,40.630892,-74.00884,POINT (-74.00884 40.630892)
264399621,2023-03-01,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,K,79,0,45-64,M,BLACK,1000301,192923,40.696192,-73.942116,POINT (-73.942116 40.696192)
262691431,2023-01-29,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,K,94,0,45-64,M,BLACK,997245,204129,40.726956,-73.953115,POINT (-73.953115 40.726956)
263502971,2023-02-13,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,88,2,25-44,M,BLACK,991398,192541,40.695155,-73.974221,POINT (-73.974221 40.695155)
263608920,2023-02-14,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,81,0,18-24,M,ASIAN / PACIFIC ISLANDER,1002660,186852,40.679524,-73.933624,POINT (-73.933624 40.679524)
262277918,2023-01-21,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK HISPANIC,989135,218534,40.766501,-73.982362,POINT (-73.982362 40.766501)
267026299,2023-04-21,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,42,2,18-24,M,BLACK,1010462,243211,40.834196,-73.905274,POINT (-73.905274 40.834196)
269095824,2023-05-31,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,113,0,25-44,M,BLACK,1050149,188658,40.68425404,-73.76239424,POINT (-73.76239424 40.68425404)
263839128,2023-02-18,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,Q,113,3,18-24,M,WHITE,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666)
261779248,2023-01-12,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,B,43,0,45-64,M,BLACK,1023728,245347,40.84001,-73.857323,POINT (-73.857323 40.84001)
261345228,2023-01-04,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK,1011981,185869,40.67680075151752,-73.90002424733431,POINT (-73.90002424733431 40.67680075151752)
263006621,2023-02-03,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,14,0,45-64,M,WHITE,987889,214095,40.75431704,-73.98686541,POINT (-73.98686541 40.75431704)
264328496,2023-02-28,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,106,0,45-64,M,WHITE,1028604,187929,40.682389,-73.840079,POINT (-73.840079 40.682389)
261876000,2023-01-13,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,M,28,0,25-44,M,BLACK,998948,233793,40.808372,-73.946904,POINT (-73.946904 40.808372)
268687720,2023-05-23,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,25-44,M,BLACK HISPANIC,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
262553807,2023-01-26,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,73,0,25-44,M,BLACK,1008128,184892,40.67413033,-73.91391852,POINT (-73.91391852 40.67413033)
264253476,2023-02-26,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,68,0,25-44,M,ASIAN / PACIFIC ISLANDER,980136,168249,40.628481,-74.014821,POINT (-74.014821 40.628481)
